Declared,Temperature,NH3,pH
23/01/2026 13:58,16,0.003,8.06
23/01/2026 13:28,16,0.003,8.06
23/01/2026 12:58,16.125,0.003,8.06
23/01/2026 12:28,16,0.003,8.06
23/01/2026 11:58,16.125,0.003,8.06
23/01/2026 11:28,16.125,0.003,8.05
23/01/2026 10:58,16.125,0.003,8.05
23/01/2026 10:28,15.875,0.003,8.05
23/01/2026 09:58,16.125,0.003,8.05
23/01/2026 09:28,16,0.003,8.05
23/01/2026 08:58,15.875,0.003,8.05
23/01/2026 08:28,16.125,0.003,8.05
23/01/2026 07:58,16,0.003,8.05
23/01/2026 07:28,16.125,0.003,8.05
23/01/2026 06:58,16,0.003,8.05
23/01/2026 06:28,16.25,0.003,8.05
23/01/2026 05:58,16.125,0.003,8.05
23/01/2026 05:28,16,0.003,8.05
23/01/2026 04:58,16.125,0.003,8.05
23/01/2026 04:28,16.125,0.003,8.06
23/01/2026 03:58,16.125,0.003,8.06
23/01/2026 03:28,16.125,0.003,8.06
23/01/2026 02:58,16,0.003,8.06
23/01/2026 02:28,16.125,0.003,8.07
23/01/2026 01:58,16,0.003,8.07
23/01/2026 01:58,16,0.003,8.07
23/01/2026 01:28,16.125,0.003,8.07
23/01/2026 00:58,16.125,0.003,8.07
23/01/2026 00:28,16,0.003,8.07
22/01/2026 23:58,16,0.003,8.07
22/01/2026 23:28,16.125,0.003,8.07
22/01/2026 22:58,16.125,0.003,8.07
22/01/2026 22:28,16,0.003,8.07
22/01/2026 21:58,16.125,0.003,8.07
22/01/2026 21:28,16,0.003,8.07
22/01/2026 21:24,16,0.003,8.07
22/01/2026 20:28,16,0.003,8.08
22/01/2026 20:18,16.125,0.003,8.08
22/01/2026 20:15,16.25,0.003,8.08
22/01/2026 20:15,16.125,0.003,8.82
22/01/2026 19:28,16.25,0.003,8.08
22/01/2026 18:58,16.125,0.003,8.08
22/01/2026 18:28,16.25,0.003,8.08
22/01/2026 17:58,16.375,0.003,8.08
22/01/2026 17:28,16.375,0.003,8.08
22/01/2026 16:58,16.5,0.003,8.07
22/01/2026 16:28,16.375,0.003,8.07
22/01/2026 15:58,16.375,0.003,8.06
22/01/2026 15:28,16.375,0.003,8.05
22/01/2026 15:09,16.375,0.003,8.04
22/01/2026 12:58,16.25,0.003,7.87
22/01/2026 12:28,16.125,0.003,7.78
22/01/2026 11:58,16.25,0.003,7.64
22/01/2026 11:48,16.5,0.003,7.57
22/01/2026 11:28,16.5,0.003,7.38
22/01/2026 10:58,16.5,0.003,7.05
22/01/2026 10:28,16.375,0.004,6.85
22/01/2026 10:28,16.375,0.004,6.85
22/01/2026 09:58,16.625,0.004,6.76
22/01/2026 09:28,16.25,0.007,6.73
22/01/2026 08:58,16.25,0.001,8.08
22/01/2026 08:28,16.25,0.001,8.08
22/01/2026 07:58,16.375,0.001,8.08
22/01/2026 07:28,16.375,0.001,8.08
22/01/2026 06:58,16.25,0.001,8.07
22/01/2026 06:28,16.25,0.001,8.08
22/01/2026 05:58,16.25,0.001,8.08
22/01/2026 05:28,16.375,0.001,8.08
22/01/2026 04:58,16.25,0.001,8.08
22/01/2026 04:28,16.375,0.001,8.08
22/01/2026 03:58,16.25,0.001,8.08
22/01/2026 03:28,16.25,0.001,8.08
22/01/2026 02:58,16.375,0.001,8.08
22/01/2026 02:28,16.25,0.001,8.08
22/01/2026 01:58,16.375,0.001,8.08
22/01/2026 01:28,16.375,0.001,8.09
22/01/2026 00:58,16.375,0.001,8.09
22/01/2026 00:28,16.5,0.001,8.09
21/01/2026 23:58,16.5,0.001,8.09
21/01/2026 23:28,16.5,0.001,8.09
21/01/2026 22:58,16.5,0.001,8.09
21/01/2026 22:28,16.5,0.001,8.09
21/01/2026 21:58,16.625,0.001,8.1
21/01/2026 21:28,17.625,0.001,8.1
21/01/2026 20:58,17.625,0.001,8.1
21/01/2026 20:28,16.625,0.001,8.1
21/01/2026 19:58,16.75,0.001,8.1
21/01/2026 19:28,16.75,0.001,8.11
21/01/2026 18:58,16.875,0.001,8.11
21/01/2026 18:28,16.875,0.001,8.11
21/01/2026 17:58,16.875,0.002,8.11
21/01/2026 17:28,17.25,0.001,8.11
21/01/2026 16:58,17.25,0.001,8.11
21/01/2026 16:28,17.125,0.001,8.11
21/01/2026 15:58,17.25,0.001,8.11
21/01/2026 15:28,17.125,0.001,8.11
21/01/2026 14:58,17,0.001,8.1
21/01/2026 14:28,17,0.001,8.1
21/01/2026 13:58,17,0.001,8.1
21/01/2026 13:28,16.875,0.001,8.1
21/01/2026 12:58,17.625,0.002,8.09
21/01/2026 12:28,16.5,0.002,8.09
21/01/2026 11:58,16.375,0.001,8.09
21/01/2026 11:28,16.25,0.002,8.09
21/01/2026 10:58,16.25,0.001,8.08
21/01/2026 10:28,16.375,0.001,8.08
21/01/2026 09:58,16.125,0.001,8.08
21/01/2026 09:28,16,0.001,8.07
21/01/2026 08:58,16,0.001,8.07
21/01/2026 08:28,16,0.001,8.06
21/01/2026 07:58,16,0.001,8.06
21/01/2026 07:28,15.875,0.001,8.06
21/01/2026 06:58,15.875,0.001,8.05
21/01/2026 06:28,15.75,0.001,8.05
21/01/2026 05:58,15.75,0.001,8.05
21/01/2026 05:28,16,0.001,8.06
21/01/2026 04:58,15.875,0.001,8.06
21/01/2026 04:28,16,0.001,8.06
21/01/2026 04:28,16,0.001,8.06
21/01/2026 03:58,15.875,0.001,8.06
21/01/2026 03:28,16,0.001,8.06
21/01/2026 02:58,15.875,0.001,8.06
21/01/2026 02:28,16,0.001,8.07
21/01/2026 01:58,16,0.001,8.07
21/01/2026 01:28,16.125,0.001,8.07
21/01/2026 00:58,16.25,0.001,8.07
21/01/2026 00:28,16.125,0.001,8.07
20/01/2026 23:58,16,0.001,8.08
20/01/2026 23:28,16,0.001,8.08
20/01/2026 22:58,16,0.001,8.08
20/01/2026 22:28,16.125,0.001,8.08
20/01/2026 21:58,16.125,0.001,8.08
20/01/2026 21:28,16.25,0.001,8.08
20/01/2026 20:58,16.25,0.001,8.08
20/01/2026 20:28,16.375,0.001,8.09
20/01/2026 19:58,16.5,0.001,8.09
20/01/2026 19:58,16.5,0.001,8.09
20/01/2026 19:28,16.375,0.001,8.09
20/01/2026 18:58,16.375,0.001,8.09
20/01/2026 18:28,16.375,0.001,8.09
20/01/2026 17:58,16.5,0.001,8.09
20/01/2026 17:28,16.25,0.001,8.09
20/01/2026 16:58,16.375,0.001,8.09
20/01/2026 16:28,16.25,0.001,8.09
20/01/2026 15:58,16.375,0.001,8.09
20/01/2026 15:28,16.375,0.001,8.08
20/01/2026 14:58,16.125,0.001,8.08
20/01/2026 14:28,16,0.001,8.08
20/01/2026 13:58,15.875,0.001,8.08
20/01/2026 13:28,15.75,0.001,8.08
20/01/2026 12:58,15.875,0.001,8.07
20/01/2026 12:28,15.75,0.001,8.07
20/01/2026 11:58,15.75,0.001,8.07
20/01/2026 11:28,15.625,0.001,8.07
20/01/2026 10:58,15.375,0.001,8.07
20/01/2026 10:28,14.75,0.001,8.08
20/01/2026 10:28,14.75,0.001,8.08
20/01/2026 09:58,15.75,0.001,8.08
20/01/2026 09:58,15.75,0.001,8.08
20/01/2026 09:28,15.875,0.001,8.08
20/01/2026 08:58,15.5,0.001,8.08
20/01/2026 08:28,15.875,0.001,8.08
20/01/2026 07:58,14.75,0.001,8.07
20/01/2026 07:28,15.75,0.001,8.07
20/01/2026 06:58,16.5,0.001,8.07
20/01/2026 06:28,15.75,0.001,8.07
20/01/2026 05:58,15.625,0.001,8.07
20/01/2026 05:58,15.625,0.001,8.07
20/01/2026 05:28,15.75,0.001,8.07
20/01/2026 04:58,15.75,0.001,8.07
20/01/2026 04:28,15.75,0.001,8.07
20/01/2026 03:58,15.75,0.001,8.08
20/01/2026 03:28,15.875,0.001,8.08
20/01/2026 02:58,16,0.001,8.08
20/01/2026 02:28,16,0.001,8.08
20/01/2026 01:58,15.875,0.001,8.08
20/01/2026 01:28,16,0.001,8.08
20/01/2026 00:58,16.125,0.001,8.08
20/01/2026 00:28,16,0.001,8.09
19/01/2026 23:58,16,0.001,8.09
19/01/2026 23:58,16,0.001,8.09
19/01/2026 23:28,16,0.001,8.09
19/01/2026 22:58,16,0.001,8.09
19/01/2026 22:28,16.125,0.001,8.09
19/01/2026 21:58,16.25,0.001,8.09
19/01/2026 21:28,16.125,0.001,8.09
19/01/2026 20:58,16.375,0.001,8.09
19/01/2026 20:28,16.375,0.001,8.09
19/01/2026 20:28,16.375,0.001,8.09
19/01/2026 19:58,16.25,0.001,8.1
19/01/2026 19:28,16.375,0.001,8.1
19/01/2026 18:58,16.375,0.001,8.1
19/01/2026 18:28,16.5,0.001,8.1
19/01/2026 17:58,16.5,0.001,8.1
19/01/2026 17:28,16.375,0.001,8.1
19/01/2026 16:58,16.375,0.001,8.1
19/01/2026 16:28,16.25,0.001,8.1
19/01/2026 16:28,16.25,0.001,8.1
19/01/2026 15:58,16.25,0.001,8.1
19/01/2026 15:28,16.125,0.001,8.1
19/01/2026 14:58,16,0.001,8.09
19/01/2026 14:28,16,0.001,8.09
19/01/2026 13:58,15.875,0.001,8.09
19/01/2026 13:28,15.75,0.001,8.09
19/01/2026 12:58,15.75,0.001,8.09
19/01/2026 12:28,14.75,0.001,8.08
19/01/2026 11:58,15.5,0.001,8.08
19/01/2026 11:28,15.625,0.001,8.08
19/01/2026 10:58,15.5,0.001,8.08
19/01/2026 10:28,15.25,0.001,8.08
19/01/2026 09:58,15.25,0.001,8.07
19/01/2026 09:28,15.25,0.001,8.07
19/01/2026 08:58,15.375,0.001,8.08
19/01/2026 08:28,15.375,0.001,8.08
19/01/2026 07:58,15.375,0.001,8.07
19/01/2026 07:28,15.25,0.001,8.07
19/01/2026 06:58,15,0.001,8.07
19/01/2026 06:28,15.375,0.001,8.07
19/01/2026 05:58,15.375,0.001,8.07
19/01/2026 05:28,15.125,0.001,8.07
19/01/2026 04:58,15.375,0.001,8.08
19/01/2026 04:28,15.5,0.001,8.08
19/01/2026 03:58,15.25,0.001,8.08
19/01/2026 03:28,15.5,0.001,8.08
19/01/2026 02:58,15.5,0.001,8.08
19/01/2026 02:28,15.5,0.001,8.08
19/01/2026 01:58,15.375,0.001,8.08
19/01/2026 01:28,15.375,0.001,8.08
19/01/2026 00:58,15.375,0.001,8.09
19/01/2026 00:28,15.375,0.001,8.09
18/01/2026 23:58,15.625,0.001,8.09
18/01/2026 23:28,15.5,0.001,8.09
18/01/2026 22:58,15.625,0.001,8.09
18/01/2026 22:28,14.75,0.001,8.09
18/01/2026 21:58,15.625,0.001,8.09
18/01/2026 21:28,15.75,0.001,8.1
18/01/2026 20:58,14.75,0.001,8.1
18/01/2026 20:28,15.625,0.001,8.1
18/01/2026 19:58,14.75,0.001,8.1
18/01/2026 19:28,15.625,0.001,8.1
18/01/2026 18:58,14.75,0.001,8.1
18/01/2026 18:28,16.625,0.001,8.1
18/01/2026 17:58,15.75,0.001,8.11
18/01/2026 17:28,15.75,0.001,8.1
18/01/2026 16:58,16.625,0.001,8.1
18/01/2026 16:28,15.75,0.001,8.1
18/01/2026 15:58,15.75,0.001,8.1
18/01/2026 15:28,15.75,0.001,8.1
18/01/2026 14:58,15.75,0.001,8.1
18/01/2026 14:28,14.875,0.001,8.1
18/01/2026 13:58,16.625,0.001,8.1
18/01/2026 13:28,15.625,0.001,8.1
18/01/2026 12:58,16.625,0.001,8.1
18/01/2026 12:28,15.75,0.001,8.09
18/01/2026 11:58,16.625,0.001,8.09
18/01/2026 11:28,15.625,0.001,8.09
18/01/2026 10:58,15.75,0.001,8.09
18/01/2026 10:28,15.375,0.001,8.09
18/01/2026 10:28,15.375,0.001,8.09
18/01/2026 09:58,15.625,0.001,8.09
18/01/2026 09:28,15.75,0.001,8.09
18/01/2026 09:28,15.75,0.001,8.09
18/01/2026 08:58,15.625,0.001,8.09
18/01/2026 08:28,15.625,0.001,8.08
18/01/2026 07:58,15.625,0.001,8.08
18/01/2026 07:28,15.625,0.001,8.08
18/01/2026 06:58,15.625,0.001,8.08
18/01/2026 06:58,15.625,0.001,8.08
18/01/2026 06:28,15.5,0.001,8.08
18/01/2026 05:58,15.5,0.001,8.08
18/01/2026 05:28,15.625,0.001,8.08
18/01/2026 04:58,15.25,0.001,8.08
18/01/2026 04:28,15.5,0.001,8.09
18/01/2026 03:58,15.5,0.001,8.09
18/01/2026 03:28,15.5,0.001,8.09
18/01/2026 02:58,14.75,0.001,8.09
18/01/2026 02:28,16.625,0.001,8.09
18/01/2026 01:58,14.875,0.001,8.09
18/01/2026 01:28,15.75,0.001,8.09
18/01/2026 00:58,15.75,0.001,8.09
18/01/2026 00:28,15.75,0.001,8.1
17/01/2026 23:58,15.75,0.001,8.1
17/01/2026 23:28,15.75,0.001,8.1
17/01/2026 23:28,15.75,0.001,8.1
17/01/2026 22:58,14.875,0.001,8.1
17/01/2026 22:28,15.875,0.001,8.1
17/01/2026 21:58,15.75,0.001,8.1
17/01/2026 21:28,15.75,0.001,8.1
17/01/2026 20:58,14.875,0.001,8.11
17/01/2026 20:28,15.75,0.001,8.11
17/01/2026 19:58,15.75,0.001,8.11
17/01/2026 19:28,15.875,0.001,8.11
17/01/2026 18:58,15.875,0.001,8.11
17/01/2026 18:28,16,0.001,8.11
17/01/2026 17:58,15.75,0.001,8.12
17/01/2026 17:28,15.875,0.001,8.11
17/01/2026 16:58,16,0.001,8.12
17/01/2026 16:28,15.875,0.001,8.11
17/01/2026 15:58,15.875,0.001,8.11
17/01/2026 15:28,15.75,0.001,8.11
17/01/2026 14:58,15.875,0.001,8.11
17/01/2026 14:28,16,0.001,8.11
17/01/2026 13:58,16,0.001,8.11
17/01/2026 13:28,15.875,0.001,8.11
17/01/2026 12:58,15.875,0.001,8.1
17/01/2026 12:28,15.75,0.001,8.1
17/01/2026 11:58,15.75,0.001,8.1
17/01/2026 11:28,16,0.001,8.1
17/01/2026 10:58,16,0.001,8.1
17/01/2026 10:28,15.75,0.001,8.1
17/01/2026 09:58,16,0.001,8.1
17/01/2026 09:28,15.75,0.001,8.09
17/01/2026 08:58,15.75,0.001,8.09
17/01/2026 08:28,15.75,0.001,8.09
17/01/2026 07:58,16,0.001,8.09
17/01/2026 07:28,15.875,0.001,8.09
17/01/2026 06:58,16,0.001,8.09
17/01/2026 06:28,15.875,0.001,8.09
17/01/2026 05:58,15.875,0.001,8.09
17/01/2026 05:28,16,0.001,8.09
17/01/2026 04:58,15.875,0.001,8.09
17/01/2026 04:28,15.75,0.001,8.09
17/01/2026 03:58,15.875,0.001,8.09
17/01/2026 03:28,16,0.001,8.09
17/01/2026 02:58,15.75,0.001,8.09
17/01/2026 02:28,15.875,0.001,8.09
17/01/2026 01:58,16,0.001,8.1
17/01/2026 01:28,15.75,0.001,8.1
17/01/2026 00:58,15.875,0.001,8.1
17/01/2026 00:28,15.875,0.001,8.1
16/01/2026 23:58,16.125,0.001,8.1
16/01/2026 23:28,16,0.001,8.1
16/01/2026 22:58,16.25,0.001,8.1
16/01/2026 22:28,16.125,0.001,8.1
16/01/2026 21:58,16.125,0.001,8.11
16/01/2026 21:28,16.25,0.001,8.11
16/01/2026 20:58,16.125,0.001,8.11
16/01/2026 20:28,16.125,0.001,8.11
16/01/2026 20:28,16.125,0.001,8.11
16/01/2026 19:58,16.125,0.001,8.11
16/01/2026 19:28,16.125,0.001,8.11
16/01/2026 18:58,16.125,0.001,8.11
16/01/2026 18:28,16,0.001,8.12
16/01/2026 17:58,16,0.001,8.12
16/01/2026 17:28,16,0.001,8.12
16/01/2026 16:58,16.125,0.001,8.12
16/01/2026 16:28,16.25,0.001,8.12
16/01/2026 15:58,16.25,0.001,8.12
16/01/2026 15:28,16.25,0.001,8.11
16/01/2026 14:58,16,0.001,8.11
16/01/2026 14:28,16.375,0.001,8.11
16/01/2026 14:28,16.375,0.001,8.11
16/01/2026 13:58,16.125,0.001,8.11
16/01/2026 13:28,16,0.001,8.11
16/01/2026 12:58,16.125,0.001,8.11
16/01/2026 12:58,16.125,0.001,8.11
16/01/2026 12:28,16.125,0.001,8.1
16/01/2026 11:58,16,0.001,8.1
16/01/2026 11:28,16.25,0.001,8.1
16/01/2026 10:58,16.125,0.001,8.1
16/01/2026 10:28,16,0.001,8.1
16/01/2026 09:58,16.125,0.001,8.09
16/01/2026 09:28,16.125,0.001,8.09
16/01/2026 08:58,16,0.001,8.09
16/01/2026 08:58,16,0.001,8.09
16/01/2026 08:28,16,0.001,8.09
16/01/2026 07:58,16.25,0.001,8.09
16/01/2026 07:28,16.25,0.001,8.08
16/01/2026 06:58,16,0.001,8.08
16/01/2026 06:28,16,0.001,8.08
16/01/2026 05:58,16,0.001,8.08
16/01/2026 05:28,16.25,0.001,8.08
16/01/2026 04:58,16,0.001,8.08
16/01/2026 04:28,16.125,0.001,8.08
16/01/2026 03:58,16,0.001,8.09
16/01/2026 03:28,16.25,0.001,8.09
16/01/2026 02:58,16.25,0.001,8.09
16/01/2026 02:28,16.25,0.001,8.09
16/01/2026 01:58,16.125,0.001,8.09
16/01/2026 01:28,16.125,0.001,8.09
16/01/2026 00:58,15.875,0.001,8.09
16/01/2026 00:28,16.125,0.001,8.09
15/01/2026 23:58,16.125,0.001,8.09
15/01/2026 23:28,16,0.001,8.1
15/01/2026 22:58,16,0.001,8.1
15/01/2026 22:28,16.125,0.001,8.1
15/01/2026 21:58,16,0.001,8.1
15/01/2026 21:58,16,0.001,8.1
15/01/2026 21:28,16,0.001,8.1
15/01/2026 20:58,16.125,0.001,8.1
15/01/2026 20:28,15.875,0.001,8.1
15/01/2026 19:58,15.875,0.001,8.11
15/01/2026 19:28,15.875,0.001,8.11
15/01/2026 18:58,15.875,0.001,8.11
15/01/2026 18:28,16,0.001,8.11
15/01/2026 17:58,16.125,0.001,8.11
15/01/2026 17:28,16,0.001,8.11
15/01/2026 16:58,16.125,0.001,8.11
15/01/2026 16:28,16.25,0.001,8.11
15/01/2026 15:58,16.125,0.001,8.11
15/01/2026 15:58,16.125,0.001,8.11
15/01/2026 15:28,16.125,0.001,8.11
15/01/2026 14:58,16,0.001,8.11
15/01/2026 14:28,16.25,0.001,8.1
15/01/2026 13:58,16,0.001,8.1
15/01/2026 13:28,16.25,0.001,8.1
15/01/2026 12:58,16,0.001,8.1
15/01/2026 12:28,16.125,0.001,8.1
15/01/2026 11:58,16.125,0.001,8.09
15/01/2026 11:28,16,0.001,8.09
15/01/2026 10:58,16,0.001,8.09
15/01/2026 10:28,16.125,0.001,8.09
15/01/2026 09:58,16.125,0.001,8.09
15/01/2026 09:28,16,0.001,8.09
15/01/2026 08:58,15.875,0.001,8.08
15/01/2026 08:28,16.125,0.001,8.08
15/01/2026 07:58,15.875,0.001,8.08
15/01/2026 07:28,16,0.001,8.08
15/01/2026 06:58,16,0.001,8.08
15/01/2026 06:28,16.125,0.001,8.08
15/01/2026 05:58,16.125,0.001,8.08
15/01/2026 05:28,16.125,0.001,8.08
15/01/2026 04:58,16,0.001,8.08
15/01/2026 04:28,16.125,0.001,8.08
15/01/2026 03:58,16.25,0.001,8.08
15/01/2026 03:28,16,0.001,8.08
15/01/2026 02:58,16,0.001,8.08
15/01/2026 02:28,16,0.001,8.08
15/01/2026 01:58,16.125,0.001,8.08
15/01/2026 01:28,15.875,0.001,8.08
15/01/2026 00:58,16,0.001,8.09
15/01/2026 00:28,16,0.001,8.09
14/01/2026 23:58,16.125,0.001,8.09
14/01/2026 23:28,16.125,0.001,8.09
14/01/2026 22:58,16,0.001,8.09
14/01/2026 22:28,16.25,0.001,8.09
14/01/2026 21:58,16,0.001,8.09
14/01/2026 21:28,16.25,0.001,8.09
14/01/2026 20:58,16,0.001,8.1
14/01/2026 20:58,16,0.001,8.1
14/01/2026 20:28,16,0.001,8.1
14/01/2026 19:58,16.125,0.001,8.1
14/01/2026 19:28,16,0.001,8.1
14/01/2026 18:58,16.125,0.001,8.1
14/01/2026 18:28,16,0.001,8.1
14/01/2026 17:58,16.125,0.001,8.1
14/01/2026 17:28,16.25,0.001,8.1
14/01/2026 16:58,16.375,0.001,8.1
14/01/2026 16:28,16.25,0.001,8.1
14/01/2026 15:58,16.375,0.001,8.1
14/01/2026 15:28,16.375,0.001,8.1
14/01/2026 15:28,16.375,0.001,8.1
14/01/2026 14:58,16.375,0.001,8.1
14/01/2026 14:28,16.5,0.001,8.1
14/01/2026 13:58,16.125,0.001,8.1
14/01/2026 13:28,16.25,0.001,8.09
14/01/2026 12:58,16.25,0.001,8.09
14/01/2026 12:28,16.125,0.001,8.09
14/01/2026 11:58,16.125,0.001,8.09
14/01/2026 11:28,16.25,0.001,8.08
14/01/2026 10:58,16.25,0.001,8.08
14/01/2026 10:58,16.25,0.001,8.08
14/01/2026 10:28,16.125,0.001,8.08
14/01/2026 09:58,16.25,0.001,8.08
14/01/2026 09:28,16.125,0.001,8.07
14/01/2026 08:58,16.25,0.001,8.07
14/01/2026 08:28,16.125,0.001,8.07
14/01/2026 07:58,16.125,0.001,8.07
14/01/2026 07:28,16.125,0.001,8.06
14/01/2026 06:58,16.125,0.001,8.06
14/01/2026 06:28,16.125,0.001,8.06
14/01/2026 05:58,16.125,0.001,8.06
14/01/2026 05:28,16.125,0.001,8.06
14/01/2026 04:58,16.125,0.001,8.06
14/01/2026 04:28,16,0.001,8.06
14/01/2026 03:58,16.125,0.001,8.06
14/01/2026 03:28,16.25,0.001,8.06
14/01/2026 02:58,16.25,0.001,8.06
14/01/2026 02:28,16.125,0.001,8.06
14/01/2026 01:58,16.25,0.001,8.06
14/01/2026 01:28,16,0.001,8.06
14/01/2026 00:58,16,0.001,8.06
14/01/2026 00:28,16.25,0.001,8.06
13/01/2026 23:58,16.125,0.001,8.06
13/01/2026 23:28,16.125,0.001,8.06
13/01/2026 22:58,16,0.001,8.06
13/01/2026 22:28,16.25,0.001,8.06
13/01/2026 21:58,16.125,0.001,8.05
13/01/2026 21:28,16.125,0.001,8.05
13/01/2026 20:58,16.25,0.001,8.05
13/01/2026 20:28,16,0.001,8.05
13/01/2026 19:58,16.25,0.001,8.05
13/01/2026 19:28,16,0.001,8.05
13/01/2026 19:28,16,0.001,8.05
13/01/2026 18:58,16.25,0.001,8.05
13/01/2026 18:28,16.25,0.001,8.05
13/01/2026 17:58,16.25,0.001,8.05
13/01/2026 17:28,16.375,0.001,8.05
13/01/2026 16:58,16.25,0.001,8.05
13/01/2026 16:28,16.25,0.001,8.05
13/01/2026 15:58,16.25,0.001,8.05
13/01/2026 15:28,16.125,0.001,8.04
13/01/2026 14:58,16.375,0.001,8.04
13/01/2026 14:28,16.25,0.001,8.04
13/01/2026 13:58,16.25,0.001,8.04
13/01/2026 13:28,16.125,0.001,8.04
13/01/2026 12:58,16.25,0.001,8.04
13/01/2026 12:28,16.125,0.001,8.05
13/01/2026 11:58,16.25,0.001,8.05
13/01/2026 11:28,16,0.001,8.06
13/01/2026 10:58,16,0.001,8.07
13/01/2026 10:28,16.125,0.001,8.08
13/01/2026 09:58,16,0.001,8.09
13/01/2026 09:28,16,0.001,8.09
13/01/2026 08:58,15.875,0.001,8.08
13/01/2026 08:28,16,0.001,8.08
13/01/2026 07:58,16,0.001,8.08
13/01/2026 07:28,15.875,0.001,8.08
13/01/2026 06:58,16,0.001,8.08
13/01/2026 06:28,16,0.001,8.08
13/01/2026 05:58,16.125,0.001,8.08
13/01/2026 05:28,16,0.001,8.08
13/01/2026 04:58,16.125,0.001,8.08
13/01/2026 04:28,15.75,0.001,8.08
13/01/2026 03:58,16.125,0.001,8.08
13/01/2026 03:28,15.875,0.001,8.08
13/01/2026 02:58,16.125,0.001,8.08
13/01/2026 02:28,16.125,0.001,8.08
13/01/2026 01:58,15.875,0.001,8.08
13/01/2026 01:28,15.875,0.001,8.08
13/01/2026 00:58,15.875,0.001,8.09
13/01/2026 00:58,15.875,0.001,8.09
13/01/2026 00:28,16,0.001,8.09
12/01/2026 23:58,16,0.001,8.09
12/01/2026 23:28,16,0.001,8.09
12/01/2026 22:58,15.875,0.001,8.09
12/01/2026 22:28,16,0.001,8.09
12/01/2026 21:58,16,0.001,8.09
12/01/2026 21:28,15.75,0.001,8.09
12/01/2026 20:58,15.875,0.001,8.1
12/01/2026 20:58,15.875,0.001,8.1
12/01/2026 20:28,15.875,0.001,8.1
12/01/2026 19:58,15.75,0.001,8.1
12/01/2026 19:28,15.75,0.001,8.1
12/01/2026 18:58,15.875,0.001,8.1
12/01/2026 18:28,15.875,0.001,8.1
12/01/2026 17:58,15.875,0.001,8.1
12/01/2026 17:28,16,0.001,8.1
12/01/2026 16:58,16,0.001,8.1
12/01/2026 16:28,16.125,0.001,8.1
12/01/2026 15:58,16.125,0.001,8.1
12/01/2026 15:28,16.125,0.001,8.1
12/01/2026 14:58,15.75,0.001,8.1
12/01/2026 14:28,15.875,0.001,8.09
12/01/2026 13:58,16,0.001,8.09
12/01/2026 13:28,16,0.001,8.09
12/01/2026 12:58,15.875,0.001,8.09
12/01/2026 12:28,15.875,0.001,8.08
12/01/2026 11:58,16,0.001,8.08
12/01/2026 11:28,16,0.001,8.08
12/01/2026 10:58,15.75,0.001,8.08
12/01/2026 10:28,15.875,0.001,8.08
12/01/2026 09:58,15.875,0.001,8.08
12/01/2026 09:28,16,0.001,8.07
12/01/2026 08:58,15.875,0.001,8.07
12/01/2026 08:28,15.875,0.001,8.07
12/01/2026 07:58,15.875,0.001,8.07
12/01/2026 07:28,15.875,0.001,8.07
12/01/2026 06:58,15.875,0.001,8.06
12/01/2026 06:28,15.875,0.001,8.06
12/01/2026 05:58,16,0.001,8.07
12/01/2026 05:28,15.875,0.001,8.07
12/01/2026 04:58,15.875,0.001,8.07
12/01/2026 04:28,16,0.001,8.07
12/01/2026 03:58,16,0.001,8.07
12/01/2026 03:28,15.875,0.001,8.07
12/01/2026 02:58,15.875,0.001,8.07
12/01/2026 02:58,15.875,0.001,8.07
12/01/2026 02:28,16,0.001,8.07
12/01/2026 01:58,15.875,0.001,8.07
12/01/2026 01:28,16,0.001,8.08
12/01/2026 00:58,15.875,0.001,8.08
12/01/2026 00:28,15.875,0.001,8.08
11/01/2026 23:58,15.875,0.001,8.08
11/01/2026 23:28,15.875,0.001,8.09
11/01/2026 22:58,16,0.001,8.09
11/01/2026 22:28,16.125,0.001,8.09
11/01/2026 21:58,16,0.001,8.09
11/01/2026 21:28,16,0.001,8.1
11/01/2026 20:58,16.125,0.001,8.11
11/01/2026 20:28,16.125,0.001,8.11
11/01/2026 19:58,16,0.001,8.11
11/01/2026 19:28,15.875,0.001,8.11
11/01/2026 18:58,16,0.001,8.11
11/01/2026 18:28,16,0.001,8.11
11/01/2026 17:58,16.125,0.001,8.12
11/01/2026 17:28,16.125,0.001,8.12
11/01/2026 16:58,16.125,0.001,8.12
11/01/2026 16:28,16.125,0.001,8.11
11/01/2026 15:58,16.125,0.001,8.11
11/01/2026 15:28,16,0.001,8.11
11/01/2026 14:58,16.25,0.001,8.11
11/01/2026 14:28,16.25,0.001,8.11
11/01/2026 13:58,16.125,0.001,8.11
11/01/2026 13:28,16,0.001,8.1
11/01/2026 12:58,16,0.001,8.1
11/01/2026 12:28,15.75,0.001,8.1
11/01/2026 11:58,15.875,0.001,8.1
11/01/2026 11:28,15.875,0.001,8.1
11/01/2026 10:58,16,0.001,8.09
11/01/2026 10:28,15.875,0.001,8.09
11/01/2026 09:58,15.875,0.001,8.09
11/01/2026 09:28,16,0.001,8.09
11/01/2026 08:58,15.75,0.001,8.09
11/01/2026 08:28,15.75,0.001,8.09
11/01/2026 07:58,16,0.001,8.08
11/01/2026 07:28,16,0.001,8.08
11/01/2026 06:58,15.875,0.001,8.08
11/01/2026 06:28,15.75,0.001,8.08
11/01/2026 05:58,15.875,0.001,8.08
